C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R248,R178,00-00-03,6,IRT,12/28/2022,04:00:00,REGULAR,18164062,2731731
R248,R178,00-00-03,6,IRT,12/28/2022,08:00:00,REGULAR,18164078,2731827
R248,R178,00-00-03,6,IRT,12/28/2022,12:00:00,REGULAR,18164197,2731939
R248,R178,00-00-03,6,IRT,12/28/2022,16:00:00,REGULAR,18164429,2732010
R248,R178,00-00-03,6,IRT,12/28/2022,20:00:00,REGULAR,18164707,2732063
R248,R178,00-00-04,6,IRT,12/28/2022,00:00:00,REGULAR,18312824,4821459
R248,R178,00-00-04,6,IRT,12/28/2022,04:00:00,REGULAR,18312825,4821459
R248,R178,00-00-04,6,IRT,12/28/2022,08:00:00,REGULAR,18312831,4821517
R248,R178,00-00-04,6,IRT,12/28/2022,12:00:00,REGULAR,18312864,4821581
R248,R178,00-00-04,6,IRT,12/28/2022,16:00:00,REGULAR,18313019,4821628
R248,R178,00-00-04,6,IRT,12/28/2022,20:00:00,REGULAR,18313182,4821667
R248,R178,00-00-05,6,IRT,12/28/2022,00:00:00,REGULAR,15835192,6454639
R248,R178,00-00-05,6,IRT,12/28/2022,04:00:00,REGULAR,15835194,6454639
R248,R178,00-00-05,6,IRT,12/28/2022,08:00:00,REGULAR,15835209,6454756
R248,R178,00-00-05,6,IRT,12/28/2022,12:00:00,REGULAR,15835286,6455014
R248,R178,00-00-05,6,IRT,12/28/2022,16:00:00,REGULAR,15835464,6455189
R248,R178,00-00-05,6,IRT,12/28/2022,20:00:00,REGULAR,15835696,6455289
R248,R178,00-00-06,6,IRT,12/28/2022,00:00:00,REGULAR,23067101,6195899
R248,R178,00-00-06,6,IRT,12/28/2022,04:00:00,REGULAR,23067108,6195902
R248,R178,00-00-06,6,IRT,12/28/2022,08:00:00,REGULAR,23067129,6196022
R248,R178,00-00-06,6,IRT,12/28/2022,12:00:00,REGULAR,23067246,6196290
R248,R178,00-00-06,6,IRT,12/28/2022,16:00:00,REGULAR,23067500,6196466
R248,R178,00-00-06,6,IRT,12/28/2022,20:00:00,REGULAR,23067828,6196572
R248,R178,00-00-07,6,IRT,12/28/2022,00:00:00,REGULAR,13114575,2319154
R248,R178,00-00-07,6,IRT,12/28/2022,04:00:00,REGULAR,13114577,2319160
R248,R178,00-00-07,6,IRT,12/28/2022,08:00:00,REGULAR,13114615,2319301
R248,R178,00-00-07,6,IRT,12/28/2022,12:00:00,REGULAR,13114771,2319533
R248,R178,00-00-07,6,IRT,12/28/2022,16:00:00,REGULAR,13115112,2319609
R248,R178,00-00-07,6,IRT,12/28/2022,20:00:00,REGULAR,13115525,2319652
C024,R214,00-00-00,R,BMT,12/27/2022,03:00:00,REGULAR,9622566,2193855
C024,R214,00-00-00,R,BMT,12/27/2022,07:00:00,REGULAR,9622645,2193859
C024,R214,00-00-00,R,BMT,12/27/2022,11:00:00,REGULAR,9622905,2193887
C024,R214,00-00-00,R,BMT,12/27/2022,15:00:00,REGULAR,9623063,2193941
C024,R214,00-00-00,R,BMT,12/27/2022,19:00:00,REGULAR,9623181,2194041
C024,R214,00-00-00,R,BMT,12/27/2022,23:00:00,REGULAR,9623248,2194105
C024,R214,00-00-01,R,BMT,12/27/2022,03:00:00,REGULAR,7477988,2950497
C024,R214,00-00-01,R,BMT,12/27/2022,07:00:00,REGULAR,7478030,2950503
C024,R214,00-00-01,R,BMT,12/27/2022,11:00:00,REGULAR,7478188,2950515
C024,R214,00-00-01,R,BMT,12/27/2022,15:00:00,REGULAR,7478283,2950563
C024,R214,00-00-01,R,BMT,12/27/2022,19:00:00,REGULAR,7478349,2950652
C024,R214,00-00-01,R,BMT,12/27/2022,23:00:00,REGULAR,7478385,2950699
C024,R214,00-00-02,R,BMT,12/27/2022,03:00:00,REGULAR,6458957,4370897
C024,R214,00-00-02,R,BMT,12/27/2022,07:00:00,REGULAR,6458994,4370900
C024,R214,00-00-02,R,BMT,12/27/2022,11:00:00,REGULAR,6459105,4370938
C024,R214,00-00-02,R,BMT,12/27/2022,15:00:00,REGULAR,6459172,4371001
C024,R214,00-00-02,R,BMT,12/27/2022,19:00:00,REGULAR,6459244,4371115
C024,R214,00-00-02,R,BMT,12/27/2022,23:00:00,REGULAR,6459269,4371187
C024,R214,00-00-03,R,BMT,12/27/2022,03:00:00,REGULAR,10633795,9863844
C024,R214,00-00-03,R,BMT,12/27/2022,07:00:00,REGULAR,10633871,9863856
C024,R214,00-00-03,R,BMT,12/27/2022,11:00:00,REGULAR,10634105,9863946
C024,R214,00-00-03,R,BMT,12/27/2022,15:00:00,REGULAR,10634225,9864058
C024,R214,00-00-03,R,BMT,12/27/2022,19:00:00,REGULAR,10634338,9864300
C024,R214,00-00-03,R,BMT,12/27/2022,23:00:00,REGULAR,10634383,9864451
R247,R178,01-00-00,6,IRT,12/27/2022,00:00:00,REGULAR,1138579,1493350
R247,R178,01-00-00,6,IRT,12/27/2022,04:00:00,REGULAR,1138584,1493365
R247,R178,01-00-00,6,IRT,12/27/2022,08:00:00,REGULAR,1138592,1493683
R247,R178,01-00-00,6,IRT,12/27/2022,12:00:00,REGULAR,1138644,1494561
R247,R178,01-00-00,6,IRT,12/27/2022,16:00:00,REGULAR,1138730,1495427
R247,R178,01-00-00,6,IRT,12/27/2022,20:00:00,REGULAR,1138880,1495959
R247,R178,01-00-01,6,IRT,12/27/2022,00:00:00,REGULAR,7893477,27889726
R247,R178,01-00-01,6,IRT,12/27/2022,04:00:00,REGULAR,7893482,27889735
R247,R178,01-00-01,6,IRT,12/27/2022,08:00:00,REGULAR,7893497,27889917
R247,R178,01-00-01,6,IRT,12/27/2022,12:00:00,REGULAR,7893536,27890448
R247,R178,01-00-01,6,IRT,12/27/2022,16:00:00,REGULAR,7893640,27890904
R247,R178,01-00-01,6,IRT,12/27/2022,20:00:00,REGULAR,7893793,27891211
R247,R178,01-00-02,6,IRT,12/27/2022,00:00:00,REGULAR,1513663,3030080
R247,R178,01-00-02,6,IRT,12/27/2022,04:00:00,REGULAR,1513665,3030083
R247,R178,01-00-02,6,IRT,12/27/2022,08:00:00,REGULAR,1513675,3030219
R247,R178,01-00-02,6,IRT,12/27/2022,12:00:00,REGULAR,1513714,3030562
R247,R178,01-00-02,6,IRT,12/27/2022,16:00:00,REGULAR,1513800,3030759
R247,R178,01-00-02,6,IRT,12/27/2022,20:00:00,REGULAR,1513936,3030893
R247,R178,01-00-03,6,IRT,12/27/2022,00:00:00,REGULAR,1081384,2875579
R247,R178,01-00-03,6,IRT,12/27/2022,04:00:00,REGULAR,1081386,2875581
R247,R178,01-00-03,6,IRT,12/27/2022,08:00:00,REGULAR,1081393,2875697
R247,R178,01-00-03,6,IRT,12/27/2022,12:00:00,REGULAR,1081409,2875945
R247,R178,01-00-03,6,IRT,12/27/2022,16:00:00,REGULAR,1081481,2876129
R247,R178,01-00-03,6,IRT,12/27/2022,20:00:00,REGULAR,1081578,2876242
R247,R178,01-03-00,6,IRT,12/27/2022,00:00:00,REGULAR,860231,3833690
R247,R178,01-03-00,6,IRT,12/27/2022,04:00:00,REGULAR,860233,3833696
R247,R178,01-03-00,6,IRT,12/27/2022,08:00:00,REGULAR,860238,3833891
R247,R178,01-03-00,6,IRT,12/27/2022,12:00:00,REGULAR,860266,3834349
R247,R178,01-03-00,6,IRT,12/27/2022,16:00:00,REGULAR,860336,3834688
R247,R178,01-03-00,6,IRT,12/27/2022,20:00:00,REGULAR,860431,3834904
R247,R178,01-03-01,6,IRT,12/27/2022,00:00:00,REGULAR,53508,330437
R247,R178,01-03-01,6,IRT,12/27/2022,04:00:00,REGULAR,53512,330448
R247,R178,01-03-01,6,IRT,12/27/2022,08:00:00,REGULAR,53517,330637
R247,R178,01-03-01,6,IRT,12/27/2022,12:00:00,REGULAR,53542,331175
R247,R178,01-03-01,6,IRT,12/27/2022,16:00:00,REGULAR,53597,331620
R247,R178,01-03-01,6,IRT,12/27/2022,20:00:00,REGULAR,53695,331904
R247,R178,01-03-02,6,IRT,12/27/2022,00:00:00,REGULAR,56222,636345
R247,R178,01-03-02,6,IRT,12/27/2022,04:00:00,REGULAR,56229,636361
R247,R178,01-03-02,6,IRT,12/27/2022,08:00:00,REGULAR,56231,636736
R247,R178,01-03-02,6,IRT,12/27/2022,12:00:00,REGULAR,56249,637836
R247,R178,01-03-02,6,IRT,12/27/2022,16:00:00,REGULAR,56315,638751
R247,R178,01-03-02,6,IRT,12/27/2022,20:00:00,REGULAR,56419,639254
R248,R178,00-00-00,6,IRT,12/27/2022,00:00:00,REGULAR,4641611,2496304
R248,R178,00-00-00,6,IRT,12/27/2022,04:00:00,REGULAR,4641616,2496315
R248,R178,00-00-00,6,IRT,12/27/2022,08:00:00,REGULAR,4641640,2496468
R248,R178,00-00-00,6,IRT,12/27/2022,12:00:00,REGULAR,4641776,2496748
R248,R178,00-00-00,6,IRT,12/27/2022,16:00:00,REGULAR,4642074,2496907
R248,R178,00-00-00,6,IRT,12/27/2022,20:00:00,REGULAR,4642479,2497009
R248,R178,00-00-01,6,IRT,12/27/2022,00:00:00,REGULAR,19203529,3735480
R248,R178,00-00-01,6,IRT,12/27/2022,04:00:00,REGULAR,19203540,3735484
R248,R178,00-00-01,6,IRT,12/27/2022,08:00:00,REGULAR,19203570,3735599
R248,R178,00-00-01,6,IRT,12/27/2022,12:00:00,REGULAR,19203702,3735767
R248,R178,00-00-01,6,IRT,12/27/2022,16:00:00,REGULAR,19203995,3735881
R248,R178,00-00-01,6,IRT,12/27/2022,20:00:00,REGULAR,19204372,3735946
R248,R178,00-00-02,6,IRT,12/27/2022,00:00:00,REGULAR,669524,275227
R248,R178,00-00-02,6,IRT,12/27/2022,04:00:00,REGULAR,669529,275228
R248,R178,00-00-02,6,IRT,12/27/2022,08:00:00,REGULAR,669559,275334
R248,R178,00-00-02,6,IRT,12/27/2022,12:00:00,REGULAR,669664,275507
R248,R178,00-00-02,6,IRT,12/27/2022,16:00:00,REGULAR,670014,275592
R248,R178,00-00-02,6,IRT,12/27/2022,20:00:00,REGULAR,670385,275633
R248,R178,00-00-03,6,IRT,12/27/2022,00:00:00,REGULAR,18163268,2731421
R248,R178,00-00-03,6,IRT,12/27/2022,04:00:00,REGULAR,18163269,2731424
R248,R178,00-00-03,6,IRT,12/27/2022,08:00:00,REGULAR,18163280,2731494
R248,R178,00-00-03,6,IRT,12/27/2022,12:00:00,REGULAR,18163384,2731625
R248,R178,00-00-03,6,IRT,12/27/2022,16:00:00,REGULAR,18163683,2731689
R248,R178,00-00-03,6,IRT,12/27/2022,20:00:00,REGULAR,18163998,2731719
R248,R178,00-00-04,6,IRT,12/27/2022,00:00:00,REGULAR,18312331,4821249
R248,R178,00-00-04,6,IRT,12/27/2022,04:00:00,REGULAR,18312331,4821250
R248,R178,00-00-04,6,IRT,12/27/2022,08:00:00,REGULAR,18312337,4821299
R248,R178,00-00-04,6,IRT,12/27/2022,12:00:00,REGULAR,18312388,4821387
R248,R178,00-00-04,6,IRT,12/27/2022,16:00:00,REGULAR,18312570,4821436
R248,R178,00-00-04,6,IRT,12/27/2022,20:00:00,REGULAR,18312794,4821454
R248,R178,00-00-05,6,IRT,12/27/2022,00:00:00,REGULAR,15834639,6453976
R248,R178,00-00-05,6,IRT,12/27/2022,04:00:00,REGULAR,15834640,6453977
R248,R178,00-00-05,6,IRT,12/27/2022,08:00:00,REGULAR,15834649,6454101
R248,R178,00-00-05,6,IRT,12/27/2022,12:00:00,REGULAR,15834704,6454340
R248,R178,00-00-05,6,IRT,12/27/2022,16:00:00,REGULAR,15834866,6454520
R248,R178,00-00-05,6,IRT,12/27/2022,20:00:00,REGULAR,15835150,6454619
R248,R178,00-00-06,6,IRT,12/27/2022,00:00:00,REGULAR,23066233,6195201
R248,R178,00-00-06,6,IRT,12/27/2022,04:00:00,REGULAR,23066237,6195206
R248,R178,00-00-06,6,IRT,12/27/2022,08:00:00,REGULAR,23066254,6195323
R248,R178,00-00-06,6,IRT,12/27/2022,12:00:00,REGULAR,23066361,6195585
R248,R178,00-00-06,6,IRT,12/27/2022,16:00:00,REGULAR,23066627,6195765
R248,R178,00-00-06,6,IRT,12/27/2022,20:00:00,REGULAR,23067030,6195873
R248,R178,00-00-07,6,IRT,12/27/2022,00:00:00,REGULAR,13113556,2318680
R248,R178,00-00-07,6,IRT,12/27/2022,04:00:00,REGULAR,13113562,2318684
R248,R178,00-00-07,6,IRT,12/27/2022,08:00:00,REGULAR,13113593,2318820
R248,R178,00-00-07,6,IRT,12/27/2022,12:00:00,REGULAR,13113748,2319018
R248,R178,00-00-07,6,IRT,12/27/2022,16:00:00,REGULAR,13114084,2319103
R248,R178,00-00-07,6,IRT,12/27/2022,20:00:00,REGULAR,13114492,2319139
C024,R214,00-00-00,R,BMT,12/26/2022,03:00:00,REGULAR,9622172,2193695
C024,R214,00-00-00,R,BMT,12/26/2022,07:00:00,REGULAR,9622211,2193701
C024,R214,00-00-00,R,BMT,12/26/2022,11:00:00,REGULAR,9622317,2193714
C024,R214,00-00-00,R,BMT,12/26/2022,15:00:00,REGULAR,9622430,2193753
C024,R214,00-00-00,R,BMT,12/26/2022,19:00:00,REGULAR,9622518,2193812
C024,R214,00-00-00,R,BMT,12/26/2022,23:00:00,REGULAR,9622564,2193843
C024,R214,00-00-01,R,BMT,12/26/2022,03:00:00,REGULAR,7477733,2950349
C024,R214,00-00-01,R,BMT,12/26/2022,07:00:00,REGULAR,7477744,2950350
C024,R214,00-00-01,R,BMT,12/26/2022,11:00:00,REGULAR,7477801,2950362
C024,R214,00-00-01,R,BMT,12/26/2022,15:00:00,REGULAR,7477888,2950387
C024,R214,00-00-01,R,BMT,12/26/2022,19:00:00,REGULAR,7477948,2950455
C024,R214,00-00-01,R,BMT,12/26/2022,23:00:00,REGULAR,7477980,2950491
C024,R214,00-00-02,R,BMT,12/26/2022,03:00:00,REGULAR,6458766,4370684
C024,R214,00-00-02,R,BMT,12/26/2022,07:00:00,REGULAR,6458778,4370685
C024,R214,00-00-02,R,BMT,12/26/2022,11:00:00,REGULAR,6458815,4370703
C024,R214,00-00-02,R,BMT,12/26/2022,15:00:00,REGULAR,6458878,4370726
C024,R214,00-00-02,R,BMT,12/26/2022,19:00:00,REGULAR,6458926,4370812
C024,R214,00-00-02,R,BMT,12/26/2022,23:00:00,REGULAR,6458952,4370878
C024,R214,00-00-03,R,BMT,12/26/2022,03:00:00,REGULAR,10633405,9863430
C024,R214,00-00-03,R,BMT,12/26/2022,07:00:00,REGULAR,10633437,9863440
C024,R214,00-00-03,R,BMT,12/26/2022,11:00:00,REGULAR,10633533,9863496
C024,R214,00-00-03,R,BMT,12/26/2022,15:00:00,REGULAR,10633640,9863576
C024,R214,00-00-03,R,BMT,12/26/2022,19:00:00,REGULAR,10633738,9863724
C024,R214,00-00-03,R,BMT,12/26/2022,23:00:00,REGULAR,10633785,9863819
R247,R178,01-00-00,6,IRT,12/26/2022,00:00:00,REGULAR,1138363,1491881
R247,R178,01-00-00,6,IRT,12/26/2022,04:00:00,REGULAR,1138363,1491893
R247,R178,01-00-00,6,IRT,12/26/2022,08:00:00,REGULAR,1138368,1492005
R247,R178,01-00-00,6,IRT,12/26/2022,12:00:00,REGULAR,1138392,1492370
R247,R178,01-00-00,6,IRT,12/26/2022,16:00:00,REGULAR,1138466,1492907
R247,R178,01-00-00,6,IRT,12/26/2022,20:00:00,REGULAR,1138543,1493201
R247,R178,01-00-01,6,IRT,12/26/2022,00:00:00,REGULAR,7893268,27888826
R247,R178,01-00-01,6,IRT,12/26/2022,04:00:00,REGULAR,7893270,27888834
R247,R178,01-00-01,6,IRT,12/26/2022,08:00:00,REGULAR,7893277,27888897
R247,R178,01-00-01,6,IRT,12/26/2022,12:00:00,REGULAR,7893301,27889146
R247,R178,01-00-01,6,IRT,12/26/2022,16:00:00,REGULAR,7893358,27889448
R247,R178,01-00-01,6,IRT,12/26/2022,20:00:00,REGULAR,7893434,27889636
R247,R178,01-00-02,6,IRT,12/26/2022,00:00:00,REGULAR,1513483,3029540
R247,R178,01-00-02,6,IRT,12/26/2022,04:00:00,REGULAR,1513487,3029543
R247,R178,01-00-02,6,IRT,12/26/2022,08:00:00,REGULAR,1513492,3029589
R247,R178,01-00-02,6,IRT,12/26/2022,12:00:00,REGULAR,1513509,3029751
R247,R178,01-00-02,6,IRT,12/26/2022,16:00:00,REGULAR,1513561,3029925
R247,R178,01-00-02,6,IRT,12/26/2022,20:00:00,REGULAR,1513629,3030037
R247,R178,01-00-03,6,IRT,12/26/2022,00:00:00,REGULAR,1081272,2875165
R247,R178,01-00-03,6,IRT,12/26/2022,04:00:00,REGULAR,1081276,2875165
R247,R178,01-00-03,6,IRT,12/26/2022,08:00:00,REGULAR,1081280,2875212
R247,R178,01-00-03,6,IRT,12/26/2022,12:00:00,REGULAR,1081286,2875335
R247,R178,01-00-03,6,IRT,12/26/2022,16:00:00,REGULAR,1081322,2875469
R247,R178,01-00-03,6,IRT,12/26/2022,20:00:00,REGULAR,1081363,2875544
R247,R178,01-03-00,6,IRT,12/26/2022,00:00:00,REGULAR,860107,3833049
R247,R178,01-03-00,6,IRT,12/26/2022,04:00:00,REGULAR,860110,3833052
R247,R178,01-03-00,6,IRT,12/26/2022,08:00:00,REGULAR,860115,3833117
R247,R178,01-03-00,6,IRT,12/26/2022,12:00:00,REGULAR,860125,3833285
R247,R178,01-03-00,6,IRT,12/26/2022,16:00:00,REGULAR,860157,3833504
R247,R178,01-03-00,6,IRT,12/26/2022,20:00:00,REGULAR,860202,3833652
R247,R178,01-03-01,6,IRT,12/26/2022,00:00:00,REGULAR,53373,329644
R247,R178,01-03-01,6,IRT,12/26/2022,04:00:00,REGULAR,53376,329649
R247,R178,01-03-01,6,IRT,12/26/2022,08:00:00,REGULAR,53381,329717
R247,R178,01-03-01,6,IRT,12/26/2022,12:00:00,REGULAR,53398,329942
R247,R178,01-03-01,6,IRT,12/26/2022,16:00:00,REGULAR,53437,330202
R247,R178,01-03-01,6,IRT,12/26/2022,20:00:00,REGULAR,53488,330373
R247,R178,01-03-02,6,IRT,12/26/2022,00:00:00,REGULAR,56083,634767
R247,R178,01-03-02,6,IRT,12/26/2022,04:00:00,REGULAR,56086,634780
R247,R178,01-03-02,6,IRT,12/26/2022,08:00:00,REGULAR,56089,634928
R247,R178,01-03-02,6,IRT,12/26/2022,12:00:00,REGULAR,56102,635346
R247,R178,01-03-02,6,IRT,12/26/2022,16:00:00,REGULAR,56136,635859
R247,R178,01-03-02,6,IRT,12/26/2022,20:00:00,REGULAR,56192,636202
R248,R178,00-00-00,6,IRT,12/26/2022,00:00:00,REGULAR,4641014,2495888
R248,R178,00-00-00,6,IRT,12/26/2022,04:00:00,REGULAR,4641025,2495900
R248,R178,00-00-00,6,IRT,12/26/2022,08:00:00,REGULAR,4641044,2495968
R248,R178,00-00-00,6,IRT,12/26/2022,12:00:00,REGULAR,4641127,2496105
R248,R178,00-00-00,6,IRT,12/26/2022,16:00:00,REGULAR,4641317,2496203
R248,R178,00-00-00,6,IRT,12/26/2022,20:00:00,REGULAR,4641514,2496277
R248,R178,00-00-01,6,IRT,12/26/2022,00:00:00,REGULAR,19202950,3735198
R248,R178,00-00-01,6,IRT,12/26/2022,04:00:00,REGULAR,19202954,3735204
R248,R178,00-00-01,6,IRT,12/26/2022,08:00:00,REGULAR,19202966,3735245
R248,R178,00-00-01,6,IRT,12/26/2022,12:00:00,REGULAR,19203048,3735340
R248,R178,00-00-01,6,IRT,12/26/2022,16:00:00,REGULAR,19203251,3735413
R248,R178,00-00-01,6,IRT,12/26/2022,20:00:00,REGULAR,19203463,3735463
R248,R178,00-00-02,6,IRT,12/26/2022,00:00:00,REGULAR,669088,274961
R248,R178,00-00-02,6,IRT,12/26/2022,04:00:00,REGULAR,669093,274967
R248,R178,00-00-02,6,IRT,12/26/2022,08:00:00,REGULAR,669107,275013
R248,R178,00-00-02,6,IRT,12/26/2022,12:00:00,REGULAR,669148,275095
R248,R178,00-00-02,6,IRT,12/26/2022,16:00:00,REGULAR,669286,275176
R248,R178,00-00-02,6,IRT,12/26/2022,20:00:00,REGULAR,669480,275212
R248,R178,00-00-03,6,IRT,12/26/2022,00:00:00,REGULAR,18162858,2731253
R248,R178,00-00-03,6,IRT,12/26/2022,04:00:00,REGULAR,18162858,2731256
R248,R178,00-00-03,6,IRT,12/26/2022,08:00:00,REGULAR,18162864,2731287
R248,R178,00-00-03,6,IRT,12/26/2022,12:00:00,REGULAR,18162912,2731350
R248,R178,00-00-03,6,IRT,12/26/2022,16:00:00,REGULAR,18163071,2731396
R248,R178,00-00-03,6,IRT,12/26/2022,20:00:00,REGULAR,18163227,2731413
R248,R178,00-00-04,6,IRT,12/26/2022,00:00:00,REGULAR,18312115,4821148
R248,R178,00-00-04,6,IRT,12/26/2022,04:00:00,REGULAR,18312116,4821149
R248,R178,00-00-04,6,IRT,12/26/2022,08:00:00,REGULAR,18312120,4821169
R248,R178,00-00-04,6,IRT,12/26/2022,12:00:00,REGULAR,18312142,4821203
R248,R178,00-00-04,6,IRT,12/26/2022,16:00:00,REGULAR,18312233,4821234
R248,R178,00-00-04,6,IRT,12/26/2022,20:00:00,REGULAR,18312308,4821245
R248,R178,00-00-05,6,IRT,12/26/2022,00:00:00,REGULAR,15834373,6453609
R248,R178,00-00-05,6,IRT,12/26/2022,04:00:00,REGULAR,15834374,6453613
R248,R178,00-00-05,6,IRT,12/26/2022,08:00:00,REGULAR,15834380,6453655
R248,R178,00-00-05,6,IRT,12/26/2022,12:00:00,REGULAR,15834409,6453779
R248,R178,00-00-05,6,IRT,12/26/2022,16:00:00,REGULAR,15834505,6453886
R248,R178,00-00-05,6,IRT,12/26/2022,20:00:00,REGULAR,15834608,6453951
R248,R178,00-00-06,6,IRT,12/26/2022,00:00:00,REGULAR,23065853,6194807
R248,R178,00-00-06,6,IRT,12/26/2022,04:00:00,REGULAR,23065855,6194807
R248,R178,00-00-06,6,IRT,12/26/2022,08:00:00,REGULAR,23065863,6194871
R248,R178,00-00-06,6,IRT,12/26/2022,12:00:00,REGULAR,23065917,6195000
R248,R178,00-00-06,6,IRT,12/26/2022,16:00:00,REGULAR,23066045,6195102
R248,R178,00-00-06,6,IRT,12/26/2022,20:00:00,REGULAR,23066195,6195170
R248,R178,00-00-07,6,IRT,12/26/2022,00:00:00,REGULAR,13113035,2318373
R248,R178,00-00-07,6,IRT,12/26/2022,04:00:00,REGULAR,13113039,2318377
R248,R178,00-00-07,6,IRT,12/26/2022,08:00:00,REGULAR,13113054,2318432
R248,R178,00-00-07,6,IRT,12/26/2022,12:00:00,REGULAR,13113112,2318538
R248,R178,00-00-07,6,IRT,12/26/2022,16:00:00,REGULAR,13113286,2318619
R248,R178,00-00-07,6,IRT,12/26/2022,20:00:00,REGULAR,13113492,2318656
C024,R214,00-00-00,R,BMT,12/25/2022,03:00:00,REGULAR,9621940,2193560
C024,R214,00-00-00,R,BMT,12/25/2022,07:00:00,REGULAR,9621950,2193565
C024,R214,00-00-00,R,BMT,12/25/2022,11:00:00,REGULAR,9622003,2193574
C024,R214,00-00-00,R,BMT,12/25/2022,15:00:00,REGULAR,9622068,2193604
C024,R214,00-00-00,R,BMT,12/25/2022,19:00:00,REGULAR,9622133,2193652
C024,R214,00-00-00,R,BMT,12/25/2022,23:00:00,REGULAR,9622170,2193680
C024,R214,00-00-01,R,BMT,12/25/2022,03:00:00,REGULAR,7477580,2950209
C024,R214,00-00-01,R,BMT,12/25/2022,07:00:00,REGULAR,7477583,2950212
C024,R214,00-00-01,R,BMT,12/25/2022,11:00:00,REGULAR,7477601,2950218
C024,R214,00-00-01,R,BMT,12/25/2022,15:00:00,REGULAR,7477650,2950238
C024,R214,00-00-01,R,BMT,12/25/2022,19:00:00,REGULAR,7477684,2950302
C024,R214,00-00-01,R,BMT,12/25/2022,23:00:00,REGULAR,7477724,2950340
C024,R214,00-00-02,R,BMT,12/25/2022,03:00:00,REGULAR,6458599,4370491
C024,R214,00-00-02,R,BMT,12/25/2022,07:00:00,REGULAR,6458604,4370492
C024,R214,00-00-02,R,BMT,12/25/2022,11:00:00,REGULAR,6458631,4370498
C024,R214,00-00-02,R,BMT,12/25/2022,15:00:00,REGULAR,6458668,4370530
C024,R214,00-00-02,R,BMT,12/25/2022,19:00:00,REGULAR,6458721,4370629
C024,R214,00-00-02,R,BMT,12/25/2022,23:00:00,REGULAR,6458764,4370673
C024,R214,00-00-03,R,BMT,12/25/2022,03:00:00,REGULAR,10633194,9863037
C024,R214,00-00-03,R,BMT,12/25/2022,07:00:00,REGULAR,10633209,9863043
C024,R214,00-00-03,R,BMT,12/25/2022,11:00:00,REGULAR,10633240,9863067
C024,R214,00-00-03,R,BMT,12/25/2022,15:00:00,REGULAR,10633302,9863133
C024,R214,00-00-03,R,BMT,12/25/2022,19:00:00,REGULAR,10633351,9863320
C024,R214,00-00-03,R,BMT,12/25/2022,23:00:00,REGULAR,10633398,9863402
R247,R178,01-00-00,6,IRT,12/25/2022,00:00:00,REGULAR,1138268,1491227
R247,R178,01-00-00,6,IRT,12/25/2022,04:00:00,REGULAR,1138274,1491243
R247,R178,01-00-00,6,IRT,12/25/2022,08:00:00,REGULAR,1138282,1491299
R247,R178,01-00-00,6,IRT,12/25/2022,12:00:00,REGULAR,1138297,1491419
R247,R178,01-00-00,6,IRT,12/25/2022,16:00:00,REGULAR,1138330,1491623
R247,R178,01-00-00,6,IRT,12/25/2022,20:00:00,REGULAR,1138349,1491801
R247,R178,01-00-01,6,IRT,12/25/2022,00:00:00,REGULAR,7893168,27888420
R247,R178,01-00-01,6,IRT,12/25/2022,04:00:00,REGULAR,7893175,27888426
R247,R178,01-00-01,6,IRT,12/25/2022,08:00:00,REGULAR,7893182,27888459
R247,R178,01-00-01,6,IRT,12/25/2022,12:00:00,REGULAR,7893193,27888533
R247,R178,01-00-01,6,IRT,12/25/2022,16:00:00,REGULAR,7893223,27888663
R247,R178,01-00-01,6,IRT,12/25/2022,20:00:00,REGULAR,7893256,27888770
R247,R178,01-00-02,6,IRT,12/25/2022,00:00:00,REGULAR,1513403,3029369
R247,R178,01-00-02,6,IRT,12/25/2022,04:00:00,REGULAR,1513408,3029374
R247,R178,01-00-02,6,IRT,12/25/2022,08:00:00,REGULAR,1513410,3029395
R247,R178,01-00-02,6,IRT,12/25/2022,12:00:00,REGULAR,1513414,3029425
R247,R178,01-00-02,6,IRT,12/25/2022,16:00:00,REGULAR,1513441,3029471
R247,R178,01-00-02,6,IRT,12/25/2022,20:00:00,REGULAR,1513462,3029514
R247,R178,01-00-03,6,IRT,12/25/2022,00:00:00,REGULAR,1081210,2875029
R247,R178,01-00-03,6,IRT,12/25/2022,04:00:00,REGULAR,1081214,2875032
R247,R178,01-00-03,6,IRT,12/25/2022,08:00:00,REGULAR,1081216,2875052
R247,R178,01-00-03,6,IRT,12/25/2022,12:00:00,REGULAR,1081222,2875081
R247,R178,01-00-03,6,IRT,12/25/2022,16:00:00,REGULAR,1081239,2875116
R247,R178,01-00-03,6,IRT,12/25/2022,20:00:00,REGULAR,1081264,2875153
R247,R178,01-03-00,6,IRT,12/25/2022,00:00:00,REGULAR,860054,3832729
R247,R178,01-03-00,6,IRT,12/25/2022,04:00:00,REGULAR,860059,3832738
R247,R178,01-03-00,6,IRT,12/25/2022,08:00:00,REGULAR,860061,3832770
R247,R178,01-03-00,6,IRT,12/25/2022,12:00:00,REGULAR,860069,3832836
R247,R178,01-03-00,6,IRT,12/25/2022,16:00:00,REGULAR,860084,3832930
R247,R178,01-03-00,6,IRT,12/25/2022,20:00:00,REGULAR,860100,3833014
R247,R178,01-03-01,6,IRT,12/25/2022,00:00:00,REGULAR,53317,329277
